Station;Fuseau;Chronique;unite
PIZ;UTC+00;HT;cm
DateHeure;valeur;qualite
17/08/2024 09:20;46.8;v
17/08/2024 12:20;46.8;v
17/08/2024 12:30;46.7;v
17/08/2024 12:50;46.8;v
17/08/2024 13:40;46.8;v
17/08/2024 13:45;46.9;v
17/08/2024 13:55;46.8;v
17/08/2024 14:15;46.9;v
17/08/2024 14:30;46.8;v
17/08/2024 14:35;47.0;v
17/08/2024 14:45;46.8;v
17/08/2024 15:40;47.0;v
17/08/2024 16:05;46.9;v
17/08/2024 16:15;47.1;v
17/08/2024 16:30;47.0;v
17/08/2024 17:00;47.3;v
17/08/2024 17:25;47.0;v
17/08/2024 18:00;47.2;v
17/08/2024 20:45;47.0;v
17/08/2024 22:50;47.3;v
17/08/2024 23:25;47.2;v
17/08/2024 23:35;47.3;v
17/08/2024 23:50;47.1;v
18/08/2024 02:10;47.1;v
18/08/2024 03:15;47.2;v
18/08/2024 04:10;47.0;v
18/08/2024 05:00;47.1;v
18/08/2024 05:05;47.0;v
18/08/2024 05:15;47.1;v
18/08/2024 06:55;47.1;v
18/08/2024 07:25;47.3;v
18/08/2024 07:35;47.2;v
18/08/2024 08:00;47.4;v
18/08/2024 08:10;47.3;v
18/08/2024 08:35;47.5;v
18/08/2024 08:40;47.3;v
18/08/2024 08:55;47.5;v
18/08/2024 09:55;47.5;v
18/08/2024 10:20;47.7;v
18/08/2024 10:35;47.5;v
18/08/2024 10:40;47.8;v
18/08/2024 11:00;47.6;v
18/08/2024 11:30;47.5;v
18/08/2024 12:10;47.8;v
18/08/2024 13:20;47.6;v
18/08/2024 13:40;47.8;v
18/08/2024 15:45;47.8;v
18/08/2024 17:10;47.8;v
18/08/2024 17:20;47.7;v
18/08/2024 17:30;47.8;v
18/08/2024 17:35;47.6;v
18/08/2024 17:50;47.8;v
18/08/2024 18:10;47.6;v
18/08/2024 18:15;47.8;v
18/08/2024 18:20;47.6;v
18/08/2024 18:25;47.8;v
18/08/2024 18:40;47.7;v
18/08/2024 18:50;47.8;v
18/08/2024 19:10;47.6;v
18/08/2024 19:20;47.8;v
18/08/2024 19:35;47.6;v
18/08/2024 19:45;47.7;v
18/08/2024 20:20;47.6;v
18/08/2024 20:30;47.7;v
18/08/2024 20:35;47.6;v
18/08/2024 20:55;47.7;v
18/08/2024 21:10;47.6;v
18/08/2024 21:50;47.7;v
18/08/2024 22:35;47.6;v
18/08/2024 22:40;47.7;v
18/08/2024 23:50;47.5;v
19/08/2024 04:30;47.5;v
19/08/2024 04:55;47.7;v
19/08/2024 05:35;47.5;v
19/08/2024 07:55;47.6;v
19/08/2024 08:45;47.5;v
19/08/2024 09:05;47.7;v
19/08/2024 09:25;47.5;v
19/08/2024 09:40;47.6;v
19/08/2024 10:15;47.5;v
19/08/2024 10:55;47.6;v
19/08/2024 11:00;47.5;v
19/08/2024 12:00;47.6;v
19/08/2024 13:05;47.5;v
19/08/2024 13:25;47.3;v
19/08/2024 13:40;47.4;v
19/08/2024 13:55;47.3;v
19/08/2024 14:40;47.5;v
19/08/2024 15:35;47.3;v
19/08/2024 15:40;47.2;v
19/08/2024 15:45;47.3;v
19/08/2024 15:55;47.2;v
19/08/2024 16:10;47.4;v
19/08/2024 16:30;47.2;v
19/08/2024 17:30;47.1;v
19/08/2024 19:10;47.1;v
19/08/2024 19:20;47.0;v
19/08/2024 19:25;47.1;v
19/08/2024 19:55;47.1;v
19/08/2024 20:00;46.9;v
19/08/2024 20:05;47.1;v
19/08/2024 20:30;47.0;v
19/08/2024 20:35;47.1;v
19/08/2024 20:45;47.0;v
19/08/2024 21:00;47.1;v
19/08/2024 21:35;46.8;v
19/08/2024 22:50;46.9;v
20/08/2024 01:25;46.8;v
20/08/2024 01:40;46.6;v
20/08/2024 02:00;46.7;v
20/08/2024 02:35;46.6;v
20/08/2024 03:05;46.7;v
20/08/2024 03:40;46.5;v
20/08/2024 04:40;46.5;v
20/08/2024 04:50;46.7;v
20/08/2024 06:50;46.5;v
20/08/2024 08:15;46.6;v
20/08/2024 08:30;46.5;v
20/08/2024 09:30;46.7;v
20/08/2024 10:00;46.6;v
20/08/2024 10:15;46.8;v
20/08/2024 10:20;46.6;v
20/08/2024 10:35;46.7;v
20/08/2024 10:40;46.6;v
20/08/2024 10:55;46.8;v
20/08/2024 11:40;46.6;v
20/08/2024 12:25;46.8;v
20/08/2024 12:30;46.6;v
20/08/2024 12:35;46.8;v
20/08/2024 13:50;46.8;v
20/08/2024 14:05;46.6;v
20/08/2024 14:10;46.8;v
20/08/2024 15:25;46.8;v
20/08/2024 15:35;46.8;v
20/08/2024 15:45;46.5;v
20/08/2024 16:00;46.5;v
20/08/2024 16:50;46.8;v
20/08/2024 17:45;46.8;v
20/08/2024 18:15;46.6;v
20/08/2024 18:30;46.6;v
20/08/2024 18:35;46.7;v
20/08/2024 18:40;46.6;v
20/08/2024 19:10;46.8;v
20/08/2024 19:20;47.1;v
20/08/2024 19:25;46.9;v
20/08/2024 19:40;46.6;v
20/08/2024 20:35;46.5;v
20/08/2024 21:10;46.7;v
20/08/2024 21:25;46.6;v
20/08/2024 21:30;46.7;v
20/08/2024 21:40;46.6;v
20/08/2024 21:50;46.7;v
20/08/2024 22:25;46.5;v
20/08/2024 22:55;46.7;v
21/08/2024 00:10;46.5;v
21/08/2024 00:15;46.6;v
21/08/2024 00:40;46.5;v
21/08/2024 03:55;46.5;v
21/08/2024 04:10;46.4;v
21/08/2024 04:20;46.5;v
21/08/2024 05:05;46.4;v
21/08/2024 05:35;46.5;v
21/08/2024 07:20;46.4;v
21/08/2024 07:45;46.5;v
21/08/2024 08:35;46.4;v
21/08/2024 08:45;46.2;v
21/08/2024 09:00;46.2;v
21/08/2024 09:10;46.4;v
21/08/2024 10:35;46.5;v
21/08/2024 10:55;46.7;v
21/08/2024 11:35;46.5;v
21/08/2024 11:55;46.2;v
21/08/2024 12:10;46.5;v
21/08/2024 15:55;46.5;v
21/08/2024 16:20;46.4;v
21/08/2024 17:20;46.5;v
21/08/2024 18:15;46.5;v
21/08/2024 18:20;46.3;v
21/08/2024 18:30;46.5;v
21/08/2024 18:55;46.4;v
21/08/2024 19:45;46.4;v
21/08/2024 19:50;46.3;v
21/08/2024 20:00;46.4;v
21/08/2024 20:05;46.2;v
21/08/2024 20:45;46.4;v
21/08/2024 21:05;46.2;v
21/08/2024 21:15;46.4;v
21/08/2024 21:20;46.3;v
21/08/2024 22:00;46.4;v
21/08/2024 22:20;46.2;v
21/08/2024 23:35;46.3;v
22/08/2024 00:20;46.2;v
22/08/2024 06:00;46.2;v
22/08/2024 06:15;46.4;v
22/08/2024 06:35;46.2;v
22/08/2024 07:30;46.2;v
22/08/2024 07:35;46.4;v
22/08/2024 07:40;46.2;v
22/08/2024 08:15;46.3;v
22/08/2024 08:20;46.2;v
22/08/2024 08:30;46.4;v
22/08/2024 08:50;46.2;v
22/08/2024 09:20;46.4;v
22/08/2024 09:25;46.2;v
22/08/2024 10:30;46.3;v
22/08/2024 10:50;46.2;v
22/08/2024 10:55;46.4;v
22/08/2024 11:15;46.2;v
22/08/2024 11:20;46.4;v
22/08/2024 11:30;46.3;v
22/08/2024 11:55;46.4;v
22/08/2024 12:10;46.2;v
22/08/2024 12:55;46.4;v
22/08/2024 14:40;46.4;v
22/08/2024 15:00;46.5;v
22/08/2024 15:35;46.4;v
22/08/2024 15:45;46.3;v
22/08/2024 16:00;46.4;v
22/08/2024 16:15;46.3;v
22/08/2024 16:25;46.4;v
22/08/2024 16:45;46.3;v
22/08/2024 17:30;46.5;v
22/08/2024 17:45;46.3;v
22/08/2024 18:50;46.4;v
22/08/2024 19:10;46.3;v
22/08/2024 19:15;46.5;v
22/08/2024 20:45;46.3;v
22/08/2024 20:55;46.4;v
22/08/2024 21:00;46.3;v
22/08/2024 21:35;46.4;v
22/08/2024 22:00;46.3;v
22/08/2024 22:05;46.4;v
22/08/2024 22:10;46.2;v
22/08/2024 22:15;46.4;v
22/08/2024 22:30;46.2;v
22/08/2024 22:50;46.2;v
22/08/2024 23:00;46.4;v
22/08/2024 23:10;46.2;v
23/08/2024 03:30;46.2;v
23/08/2024 04:45;46.1;v
23/08/2024 07:05;46.2;v
23/08/2024 11:40;46.1;v
23/08/2024 12:35;46.3;v
23/08/2024 12:45;46.1;v
23/08/2024 13:50;46.2;v
23/08/2024 14:50;46.1;v
23/08/2024 14:55;46.0;v
23/08/2024 15:35;46.2;v
23/08/2024 16:05;46.0;v
23/08/2024 16:35;46.1;v
23/08/2024 16:45;46.0;v
23/08/2024 16:50;46.2;v
23/08/2024 16:55;46.0;v
23/08/2024 17:00;46.2;v
23/08/2024 17:10;45.9;v
23/08/2024 17:40;46.1;v
23/08/2024 17:50;45.9;v
23/08/2024 18:15;46.1;v
23/08/2024 18:45;45.9;v
23/08/2024 20:05;46.1;v
23/08/2024 20:10;46.2;v
23/08/2024 20:25;46.0;v
23/08/2024 20:55;46.1;v
23/08/2024 21:30;45.9;v
23/08/2024 21:40;46.1;v
23/08/2024 22:35;46.0;v
23/08/2024 22:40;46.1;v
23/08/2024 23:00;45.9;v
23/08/2024 23:05;46.1;v
23/08/2024 23:20;45.9;v
23/08/2024 23:25;46.1;v
23/08/2024 23:45;46.0;v
23/08/2024 23:50;46.1;v
24/08/2024 00:05;45.9;v
24/08/2024 00:20;46.0;v
24/08/2024 00:35;45.9;v
24/08/2024 00:40;46.0;v
24/08/2024 00:45;45.9;v
24/08/2024 01:15;46.0;v
24/08/2024 02:30;45.8;v
24/08/2024 09:25;45.9;v
24/08/2024 11:10;45.8;v
24/08/2024 11:20;45.7;v
24/08/2024 11:25;45.8;v
24/08/2024 12:10;45.8;v
24/08/2024 12:20;46.0;v
24/08/2024 12:25;45.8;v
24/08/2024 13:20;45.9;v
24/08/2024 14:20;45.7;v
24/08/2024 14:35;45.9;v
24/08/2024 17:40;45.9;v
24/08/2024 17:55;46.1;v
24/08/2024 18:05;46.0;v
24/08/2024 18:15;46.1;v
24/08/2024 18:30;45.9;v
24/08/2024 18:55;46.2;v
24/08/2024 19:10;46.1;v
24/08/2024 19:50;46.3;v
24/08/2024 20:35;46.2;v
24/08/2024 21:15;46.5;v
24/08/2024 21:20;47.0;v
24/08/2024 21:25;48.4;v
24/08/2024 21:30;50.6;v
24/08/2024 21:35;52.7;v
24/08/2024 21:40;53.1;v
24/08/2024 21:45;53.1;v
24/08/2024 21:50;53.4;v
24/08/2024 21:55;53.0;v
24/08/2024 22:00;52.1;v
24/08/2024 22:05;51.4;v
24/08/2024 22:10;50.9;v
24/08/2024 22:25;50.6;v
24/08/2024 22:55;50.8;v
24/08/2024 23:00;51.1;v
24/08/2024 23:05;52.8;v
24/08/2024 23:10;55.3;v
24/08/2024 23:15;56.4;v
24/08/2024 23:20;57.1;v
24/08/2024 23:25;57.4;v
24/08/2024 23:50;56.4;v
24/08/2024 23:55;56.5;v
25/08/2024 00:00;56.9;v
25/08/2024 00:05;57.7;v
25/08/2024 00:10;58.0;v
25/08/2024 00:40;58.4;v
25/08/2024 00:55;58.3;v
25/08/2024 01:25;56.8;v
25/08/2024 01:40;56.3;v
25/08/2024 01:50;55.7;v
25/08/2024 02:15;54.9;v
25/08/2024 02:25;54.7;v
25/08/2024 02:30;54.9;v
25/08/2024 02:45;54.5;v
25/08/2024 02:55;54.4;v
25/08/2024 03:05;54.0;v
25/08/2024 03:40;53.6;v
25/08/2024 04:30;53.7;v
25/08/2024 04:50;53.8;v
25/08/2024 05:35;53.4;v
25/08/2024 06:15;54.0;v
25/08/2024 06:55;53.5;v
25/08/2024 08:00;53.0;v
25/08/2024 08:25;52.4;v
25/08/2024 08:50;52.1;v
25/08/2024 09:10;52.0;v
25/08/2024 09:45;51.5;v
25/08/2024 10:00;51.4;v
25/08/2024 10:10;51.2;v
25/08/2024 10:55;51.0;v
25/08/2024 12:10;50.5;v
25/08/2024 13:10;50.5;v
25/08/2024 13:20;50.2;v
25/08/2024 16:05;49.7;v
25/08/2024 16:15;49.5;v
25/08/2024 17:40;49.1;v
25/08/2024 18:35;49.1;v
25/08/2024 18:40;48.9;v
25/08/2024 19:10;49.0;v
25/08/2024 19:20;48.9;v
25/08/2024 20:40;48.8;v
25/08/2024 21:25;48.5;v
25/08/2024 22:35;48.5;v
26/08/2024 00:15;47.9;v
26/08/2024 02:35;47.8;v
26/08/2024 02:40;47.6;v
26/08/2024 02:55;47.8;v
26/08/2024 03:15;47.6;v
26/08/2024 03:25;47.7;v
26/08/2024 03:45;47.6;v
26/08/2024 04:45;47.6;v
26/08/2024 04:55;47.7;v
26/08/2024 05:35;47.5;v
26/08/2024 05:55;47.7;v
26/08/2024 06:20;47.5;v
26/08/2024 06:35;47.6;v
26/08/2024 12:35;47.5;v
26/08/2024 12:55;47.3;v
26/08/2024 13:25;47.5;v
26/08/2024 13:35;47.3;v
26/08/2024 13:45;47.4;v
26/08/2024 13:50;47.2;v
26/08/2024 14:00;47.2;v
26/08/2024 14:15;47.3;v
26/08/2024 14:20;47.2;v
26/08/2024 14:25;47.3;v
26/08/2024 14:35;47.2;v
26/08/2024 14:45;47.4;v
26/08/2024 14:50;47.2;v
26/08/2024 14:55;47.3;v
26/08/2024 15:10;47.1;v
26/08/2024 16:55;47.2;v
26/08/2024 17:45;47.1;v
26/08/2024 17:50;46.9;v
26/08/2024 18:10;47.1;v
26/08/2024 19:05;46.9;v
26/08/2024 19:20;47.0;v
26/08/2024 19:25;46.9;v
26/08/2024 19:55;46.8;v
26/08/2024 20:10;46.9;v
26/08/2024 20:15;46.8;v
26/08/2024 20:20;46.9;v
26/08/2024 21:55;46.7;v
26/08/2024 22:55;46.9;v
26/08/2024 23:40;46.7;v
27/08/2024 00:05;46.8;v
27/08/2024 00:25;46.6;v
27/08/2024 00:40;46.7;v
27/08/2024 00:45;46.6;v
27/08/2024 02:30;46.5;v
27/08/2024 04:30;46.5;v
27/08/2024 04:35;46.6;v
27/08/2024 04:40;46.5;v
27/08/2024 07:45;46.5;v
27/08/2024 07:55;46.7;v
27/08/2024 08:20;46.6;v
27/08/2024 08:35;46.7;v
27/08/2024 08:45;46.6;v
27/08/2024 08:50;46.8;v
27/08/2024 09:00;46.6;v
27/08/2024 09:45;46.7;v
27/08/2024 10:00;46.6;v
27/08/2024 10:25;46.7;v
27/08/2024 10:50;46.6;v
27/08/2024 10:55;46.7;v
27/08/2024 11:00;46.5;v
27/08/2024 11:05;46.7;v
27/08/2024 11:35;46.7;v
27/08/2024 11:40;46.6;v
27/08/2024 11:50;46.8;v
27/08/2024 12:00;46.6;v
27/08/2024 12:10;46.7;v
27/08/2024 12:30;46.6;v
27/08/2024 12:35;46.7;v
27/08/2024 12:50;46.6;v
27/08/2024 13:50;46.7;v
27/08/2024 14:35;46.6;v
27/08/2024 14:45;46.7;v
27/08/2024 15:25;46.6;v
27/08/2024 15:30;46.7;v
27/08/2024 16:15;46.5;v
27/08/2024 17:05;46.7;v
27/08/2024 18:10;46.5;v
27/08/2024 23:50;46.5;v
28/08/2024 00:30;46.3;v
28/08/2024 00:35;46.4;v
28/08/2024 00:40;46.3;v
28/08/2024 01:20;46.4;v
28/08/2024 02:00;46.3;v
28/08/2024 02:10;46.4;v
28/08/2024 03:25;46.4;v
28/08/2024 03:40;46.5;v
28/08/2024 04:50;46.4;v
28/08/2024 06:05;46.5;v
28/08/2024 06:15;46.3;v
28/08/2024 06:30;46.5;v
28/08/2024 12:45;46.5;v
28/08/2024 13:10;46.4;v
28/08/2024 14:30;46.4;v
28/08/2024 14:45;46.3;v
28/08/2024 15:00;46.4;v
28/08/2024 15:10;46.3;v
28/08/2024 15:20;46.4;v
28/08/2024 15:25;46.3;v
28/08/2024 15:40;46.4;v
28/08/2024 15:50;46.3;v
28/08/2024 16:20;46.3;v
28/08/2024 16:30;46.4;v
28/08/2024 16:45;46.3;v
28/08/2024 16:50;46.4;v
28/08/2024 17:15;46.3;v
28/08/2024 17:20;46.4;v
28/08/2024 17:55;46.4;v
28/08/2024 18:00;46.2;v
28/08/2024 18:05;46.4;v
28/08/2024 18:15;46.2;v
28/08/2024 18:20;46.4;v
28/08/2024 19:30;46.2;v
29/08/2024 01:10;46.2;v
29/08/2024 01:45;46.0;v
29/08/2024 02:35;46.1;v
29/08/2024 03:00;45.9;v
29/08/2024 03:25;46.1;v
29/08/2024 03:50;45.9;v
29/08/2024 04:00;46.1;v
29/08/2024 04:25;45.9;v
29/08/2024 04:30;46.0;v
29/08/2024 05:10;46.0;v
29/08/2024 05:15;45.8;v
29/08/2024 05:45;45.9;v
29/08/2024 05:50;46.0;v
29/08/2024 05:55;45.8;v
29/08/2024 06:25;46.0;v
29/08/2024 06:40;45.9;v
29/08/2024 07:00;46.1;v
29/08/2024 07:15;46.1;v
29/08/2024 07:20;46.0;v
29/08/2024 08:00;46.1;v
29/08/2024 08:35;46.0;v
29/08/2024 08:45;46.1;v
29/08/2024 09:00;46.0;v
29/08/2024 09:05;46.1;v
29/08/2024 09:50;46.0;v
29/08/2024 10:30;46.1;v
29/08/2024 10:35;45.9;v
29/08/2024 12:00;46.1;v
29/08/2024 12:35;46.0;v
29/08/2024 13:35;46.1;v
29/08/2024 13:40;46.0;v
29/08/2024 14:00;46.1;v
29/08/2024 14:30;45.9;v
29/08/2024 15:40;46.1;v
29/08/2024 15:50;46.0;v
29/08/2024 16:00;46.1;v
29/08/2024 16:45;45.9;v
29/08/2024 17:15;46.0;v
29/08/2024 17:35;45.9;v
29/08/2024 18:45;46.1;v
29/08/2024 18:50;46.0;v
29/08/2024 19:35;46.0;v
29/08/2024 20:00;45.9;v
29/08/2024 20:35;46.0;v
29/08/2024 20:50;45.8;v
29/08/2024 21:05;46.0;v
29/08/2024 22:15;45.8;v
30/08/2024 02:05;45.8;v
30/08/2024 02:50;45.6;v
30/08/2024 02:55;45.8;v
30/08/2024 03:00;45.6;v
30/08/2024 03:40;45.6;v
30/08/2024 03:50;45.8;v
30/08/2024 04:05;45.7;v
30/08/2024 04:30;45.8;v
30/08/2024 06:25;45.7;v
30/08/2024 08:15;45.8;v
30/08/2024 08:55;45.7;v
30/08/2024 09:00;45.8;v
30/08/2024 10:30;45.8;v
30/08/2024 11:40;45.7;v
30/08/2024 11:55;45.8;v
30/08/2024 15:55;45.8;v
30/08/2024 17:45;45.8;v
30/08/2024 17:55;45.6;v
30/08/2024 18:05;45.8;v
30/08/2024 18:30;45.5;v
30/08/2024 19:10;45.5;v
30/08/2024 19:15;45.7;v
30/08/2024 19:20;45.5;v
30/08/2024 19:35;45.6;v
30/08/2024 19:45;45.8;v
30/08/2024 21:10;45.7;v
30/08/2024 22:25;45.8;v
30/08/2024 23:20;45.7;v
30/08/2024 23:25;45.6;v
30/08/2024 23:40;45.8;v
31/08/2024 00:00;45.6;v
31/08/2024 01:30;45.8;v
31/08/2024 01:35;45.5;v
31/08/2024 02:40;45.5;v
31/08/2024 03:55;45.5;v
31/08/2024 04:30;45.7;v
31/08/2024 05:05;45.5;v
31/08/2024 07:45;45.5;v
31/08/2024 08:25;45.5;v
31/08/2024 08:40;45.7;v
31/08/2024 08:45;45.6;v
31/08/2024 09:05;45.7;v
31/08/2024 09:10;45.5;v
31/08/2024 09:20;45.6;v
31/08/2024 10:00;45.6;v
31/08/2024 10:05;45.8;v
31/08/2024 10:15;45.6;v
31/08/2024 11:30;45.8;v
31/08/2024 12:00;45.7;v
31/08/2024 12:10;45.6;v
31/08/2024 12:25;45.7;v
31/08/2024 12:40;45.5;v
31/08/2024 12:50;45.7;v
31/08/2024 13:35;45.7;v
31/08/2024 13:40;45.6;v
31/08/2024 14:05;45.7;v
31/08/2024 14:40;45.5;v
31/08/2024 14:55;45.6;v
31/08/2024 15:00;45.5;v
31/08/2024 15:15;45.6;v
31/08/2024 15:30;45.5;v
31/08/2024 15:40;45.7;v
31/08/2024 15:45;45.5;v
31/08/2024 15:50;45.6;v
31/08/2024 17:45;45.5;v
31/08/2024 18:00;45.7;v
31/08/2024 18:05;45.5;v
31/08/2024 18:20;45.7;v
31/08/2024 18:50;45.6;v
31/08/2024 18:55;45.7;v
31/08/2024 19:05;45.6;v
31/08/2024 19:10;45.8;v
31/08/2024 19:15;45.6;v
31/08/2024 19:25;45.7;v
31/08/2024 20:10;45.5;v
31/08/2024 21:10;45.5;v
31/08/2024 21:50;45.7;v
31/08/2024 22:05;45.5;v
31/08/2024 22:10;45.6;v
31/08/2024 22:45;45.5;v
31/08/2024 23:45;45.7;v
31/08/2024 23:50;45.5;v
01/09/2024 00:00;45.6;v
01/09/2024 00:05;45.5;v
01/09/2024 00:25;45.7;v
01/09/2024 00:30;45.5;v
01/09/2024 00:55;45.5;v
01/09/2024 02:50;45.5;v
01/09/2024 03:10;45.2;v
01/09/2024 03:40;45.3;v
01/09/2024 04:15;45.3;v
01/09/2024 04:25;45.4;v
01/09/2024 04:40;45.3;v
01/09/2024 04:55;45.4;v
01/09/2024 05:05;45.2;v
01/09/2024 05:35;45.3;v
01/09/2024 05:45;45.2;v
01/09/2024 08:55;45.1;v
01/09/2024 11:00;45.2;v
01/09/2024 11:55;45.2;v
01/09/2024 12:55;45.4;v
01/09/2024 13:05;45.2;v
01/09/2024 13:20;45.4;v
01/09/2024 13:55;45.2;v
01/09/2024 14:05;45.4;v
01/09/2024 14:10;45.3;v
01/09/2024 14:50;45.4;v
01/09/2024 15:05;45.2;v
01/09/2024 15:10;45.4;v
01/09/2024 17:00;45.4;v
01/09/2024 17:05;45.3;v
01/09/2024 17:25;45.5;v
01/09/2024 17:50;45.3;v
01/09/2024 17:55;45.5;v
01/09/2024 18:55;45.5;v
01/09/2024 21:05;45.5;v
01/09/2024 21:20;45.7;v
01/09/2024 21:25;45.6;v
01/09/2024 22:05;45.7;v
01/09/2024 22:15;45.5;v
01/09/2024 22:30;45.7;v
01/09/2024 23:05;45.8;v
02/09/2024 00:00;45.5;v
02/09/2024 00:25;45.7;v
02/09/2024 01:40;45.7;v
02/09/2024 01:45;45.5;v
02/09/2024 02:00;45.6;v
02/09/2024 02:10;45.5;v
02/09/2024 06:05;45.4;v
02/09/2024 06:15;45.3;v
02/09/2024 06:30;45.4;v
02/09/2024 06:50;45.3;v
02/09/2024 07:10;45.4;v
02/09/2024 07:30;45.2;v
02/09/2024 07:35;45.4;v
02/09/2024 08:10;45.4;v
02/09/2024 08:20;45.3;v
02/09/2024 09:35;45.4;v
02/09/2024 10:05;45.2;v
02/09/2024 11:35;45.5;v
02/09/2024 12:20;45.4;v
02/09/2024 12:25;45.3;v
02/09/2024 12:35;45.4;v
02/09/2024 14:10;45.5;v
02/09/2024 15:20;45.3;v
02/09/2024 15:30;45.5;v
02/09/2024 15:50;45.4;v
02/09/2024 16:45;45.5;v
02/09/2024 18:10;45.5;v
02/09/2024 18:25;45.7;v
02/09/2024 19:05;45.5;v
02/09/2024 19:25;45.5;v
02/09/2024 19:40;45.7;v
02/09/2024 19:45;45.5;v
02/09/2024 20:15;45.6;v
02/09/2024 20:25;45.5;v
02/09/2024 20:30;45.7;v
02/09/2024 20:50;45.5;v
02/09/2024 21:05;45.7;v
02/09/2024 21:10;45.5;v
02/09/2024 21:25;45.6;v
02/09/2024 21:40;45.7;v
03/09/2024 00:35;45.8;v
03/09/2024 01:30;45.5;v
03/09/2024 02:50;45.7;v
03/09/2024 02:55;45.5;v
03/09/2024 04:05;45.4;v
03/09/2024 07:20;45.4;v
03/09/2024 07:25;45.3;v
03/09/2024 07:45;45.4;v
03/09/2024 08:20;45.2;v
03/09/2024 08:30;45.4;v
03/09/2024 08:40;45.3;v
03/09/2024 09:35;45.3;v
03/09/2024 09:55;45.2;v
03/09/2024 10:00;45.4;v
03/09/2024 10:30;45.2;v
03/09/2024 10:50;45.4;v
03/09/2024 10:55;45.2;v
03/09/2024 11:00;45.4;v
03/09/2024 12:00;45.2;v
03/09/2024 12:25;45.3;v
03/09/2024 12:30;45.4;v
03/09/2024 14:15;45.3;v
03/09/2024 14:25;45.4;v
03/09/2024 15:40;45.5;v
03/09/2024 15:45;45.6;v
03/09/2024 15:50;45.5;v
03/09/2024 15:55;45.6;v
03/09/2024 16:00;45.5;v
03/09/2024 16:20;45.7;v
03/09/2024 16:25;45.5;v
03/09/2024 16:35;45.7;v
03/09/2024 16:40;45.5;v
03/09/2024 17:10;45.7;v
03/09/2024 17:15;45.6;v
03/09/2024 18:45;46.4;v
03/09/2024 19:05;46.4;v
03/09/2024 19:25;46.7;v
03/09/2024 19:30;47.0;v
03/09/2024 19:45;47.3;v
03/09/2024 20:15;47.3;v
03/09/2024 20:20;47.1;v
03/09/2024 21:10;47.5;v
03/09/2024 21:55;47.6;v
03/09/2024 22:20;48.1;v
03/09/2024 22:30;47.9;v
03/09/2024 22:45;48.1;v
03/09/2024 22:50;48.4;v
03/09/2024 22:55;48.4;v
03/09/2024 23:00;48.7;v
03/09/2024 23:15;48.9;v
04/09/2024 00:05;49.1;v
04/09/2024 00:20;49.3;v
04/09/2024 00:30;49.6;v
04/09/2024 00:40;49.6;v
04/09/2024 00:50;51.1;v
04/09/2024 00:55;52.1;v
04/09/2024 01:00;52.0;v
04/09/2024 01:05;52.2;v
04/09/2024 01:10;52.7;v
04/09/2024 01:15;52.7;v
04/09/2024 01:20;52.6;v
04/09/2024 01:25;52.2;v
04/09/2024 01:35;52.0;v
04/09/2024 01:55;52.4;v
04/09/2024 02:00;52.8;v
04/09/2024 02:05;53.4;v
04/09/2024 02:15;56.4;v
04/09/2024 02:20;57.2;v
04/09/2024 02:35;58.4;v
04/09/2024 02:40;59.2;v
04/09/2024 02:55;62.2;v
04/09/2024 03:00;62.9;v
04/09/2024 03:10;63.6;v
04/09/2024 03:40;62.4;v
04/09/2024 03:50;61.6;v
04/09/2024 04:05;61.0;v
04/09/2024 04:20;60.9;v
04/09/2024 05:35;56.8;v
04/09/2024 06:00;56.0;v
04/09/2024 07:15;53.6;v
04/09/2024 07:35;53.3;v
04/09/2024 07:45;52.9;v
04/09/2024 08:20;52.2;v
04/09/2024 09:00;51.7;v
04/09/2024 09:10;51.3;v
04/09/2024 10:45;50.4;v
04/09/2024 11:10;50.4;v
04/09/2024 11:20;50.1;v
04/09/2024 12:10;50.0;v
04/09/2024 12:20;49.8;v
04/09/2024 13:15;49.4;v
04/09/2024 14:25;49.4;v
04/09/2024 14:45;49.2;v
04/09/2024 15:00;49.4;v
04/09/2024 15:30;49.2;v
04/09/2024 15:35;49.4;v
04/09/2024 16:05;49.0;v
04/09/2024 17:10;49.0;v
04/09/2024 17:50;49.0;v
04/09/2024 18:05;49.2;v
04/09/2024 19:15;49.1;v
04/09/2024 20:05;49.2;v
04/09/2024 20:50;49.0;v
04/09/2024 21:15;49.1;v
04/09/2024 21:30;49.7;v
04/09/2024 22:00;52.4;v
04/09/2024 22:10;53.9;v
04/09/2024 22:15;54.5;v
04/09/2024 22:20;54.9;v
04/09/2024 22:30;55.4;v
04/09/2024 22:40;55.6;v
04/09/2024 23:00;55.6;v
04/09/2024 23:20;55.3;v
04/09/2024 23:50;55.2;v
05/09/2024 00:05;55.0;v
05/09/2024 00:10;54.4;v
05/09/2024 00:15;54.5;v
05/09/2024 00:30;55.8;v
05/09/2024 00:45;55.5;v
05/09/2024 00:55;57.2;v
05/09/2024 01:00;57.9;v
05/09/2024 01:20;57.8;v
05/09/2024 01:35;57.9;v
05/09/2024 01:40;58.3;v
05/09/2024 01:45;61.2;v
05/09/2024 01:50;65.4;v
05/09/2024 01:55;68.4;v
05/09/2024 02:00;69.6;v
05/09/2024 02:05;70.2;v
05/09/2024 02:10;70.6;v
05/09/2024 02:15;71.7;v
05/09/2024 02:25;74.9;v
05/09/2024 02:30;75.9;v
05/09/2024 02:35;76.0;v
